dress_id,rgb,classified_color
B007OWTBB6,"[233, 232, 230]",white
B008R76LQA,"[244, 244, 239]",white
B008R76LQA,"[245, 245, 240]",white
B00DQDO4G4,"[27, 32, 55]",black
B00DQDO4G4,"[241, 243, 248]",white
B00DQDO4G4,"[241, 243, 248]",white
B003WOKTIY,"[20, 41, 114]",black
B003WOKTIY,"[21, 46, 121]",black
B00EPQMIS2,"[227, 37, 113]",red
B007WAT8MC,"[238, 235, 232]",white
B003OBZCBY,"[39, 38, 49]",black
B003OBZCBY,"[40, 39, 50]",black
B00AJNFC3I,"[244, 244, 247]",white
B0065YVALI,"[20, 18, 28]",black
B004ZI4T50,"[231, 231, 228]",white
B004ZI4T50,"[241, 241, 239]",white
B004ZI4T50,"[231, 231, 228]",white
B007WPMAKO,"[245, 243, 244]",white
B007WPMAKO,"[247, 245, 246]",white
B00F2D7OQS,"[56, 113, 112]",black
B006NU73TW,"[16, 14, 16]",black
B006NU73TW,"[12, 11, 13]",black
B00BJTTVUG,"[39, 50, 58]",black
B004XICMGA,"[220, 220, 223]",white
B008OVPXWM,"[246, 244, 238]",white
B00D76N4TS,"[20, 20, 20]",black
B00D76N4TS,"[20, 20, 20]",black
B00D76N4TS,"[243, 243, 243]",white
B009AFBH1M,"[152, 63, 117]",red
B006OL94CO,"[240, 241, 240]",white
B00926L1CE,"[113, 111, 98]",black
B004R9PETC,"[18, 16, 17]",black
B003MU94SE,"[57, 54, 57]",black
B0079EHQGG,"[94, 93, 104]",black
B00CJVBN7W,"[239, 147, 135]",white
B00BR6VPCI,"[61, 35, 76]",black
B00BR6VPCI,"[60, 32, 74]",black
B00BR6VPCI,"[61, 35, 76]",black
B00EVH0GXE,"[35, 123, 180]",blue
B00EVH0GXE,"[41, 121, 176]",blue
B00EVH0GXE,"[41, 119, 172]",blue
B009311IJY,"[38, 49, 78]",black
B006WX7OG2,"[34, 21, 35]",black
B004FEE206,"[192, 192, 185]",white
B008500EXU,"[229, 50, 32]",red
B00BEJ44EO,"[239, 209, 221]",white
B00BEJ44EO,"[239, 209, 221]",white
B00EIX7WB0,"[119, 99, 122]",black
B00B1GTJQI,"[247, 245, 240]",white
B00CXWW43E,"[57, 56, 54]",black
B0085966OW,"[52, 73, 106]",black
B0085966OW,"[52, 72, 106]",black
B008VTFNOA,"[60, 24, 65]",black
B006O4K9C0,"[206, 205, 203]",white
B007FOHK7U,"[241, 240, 234]",white
B00ARAZOHM,"[47, 46, 90]",black
B0091GQRGA,"[246, 246, 245]",white
B00BIDT5XG,"[247, 240, 243]",white
B00CQSRVLK,"[208, 227, 213]",white
B00BL6WQRW,"[30, 36, 73]",black
B008G3KN7S,"[219, 218, 217]",white
B0062JNT42,"[248, 246, 238]",white
B008545U4Y,"[214, 165, 167]",white
B007RJP41C,"[213, 33, 66]",red
B0097M4FHQ,"[16, 14, 19]",black
B0078ZG7LQ,"[208, 218, 52]",white
B00B1ZOPY0,"[250, 249, 243]",white
B00B1ZOPY0,"[250, 249, 243]",white
B006NUEP70,"[249, 244, 245]",white
B007FPDKDC,"[19, 19, 67]",black
B007FPDKDC,"[19, 19, 67]",black
B00BC53PJA,"[43, 155, 196]",blue
B00AYR2MEG,"[230, 233, 225]",white
B008R2VF16,"[26, 21, 20]",black
B00F0WU8PA,"[31, 30, 31]",black
B008G51GSG,"[246, 246, 245]",white
B00BFF9YOM,"[28, 27, 27]",black
B007ADFRNA,"[225, 222, 222]",white
B00938V022,"[238, 238, 239]",white
B00938V022,"[238, 237, 239]",white
B00938V022,"[239, 237, 239]",white
B004C049TM,"[248, 248, 244]",white
B0076THGSC,"[34, 23, 30]",black
B0076THGSC,"[244, 239, 240]",white
B00E3MKG14,"[199, 210, 203]",white
B0067LR3LA,"[49, 46, 47]",black
B0054O6EKW,"[25, 23, 23]",black
B0054O6EKW,"[113, 111, 124]",black
B002QQ7S6U,"[33, 26, 24]",black
B008R9F2UO,"[194, 75, 117]",red
B00E82V0F0,"[22, 20, 18]",black
B00E82V0F0,"[21, 19, 17]",black
B0091MBBPQ,"[14, 14, 10]",black
B0091MBBPQ,"[27, 26, 23]",black
B0091MBBPQ,"[233, 233, 227]",white
B0091MBBPQ,"[14, 14, 10]",black
B007JXGAN2,"[86, 43, 107]",black
B00AFOMGB2,"[75, 113, 80]",black
B003EQ4BFC,"[67, 16, 61]",black
B00BJGNAIS,"[167, 8, 13]",red
B00DGP741Y,"[186, 42, 86]",red
B007TMXT96,"[203, 37, 31]",red
B007TMXT96,"[203, 37, 31]",red
B00DHPIVG0,"[247, 241, 236]",white
B005CN9A2Y,"[41, 36, 33]",black
B00DW1ZN06,"[233, 230, 229]",white
B00DW1ZN06,"[234, 213, 208]",white
B00A74GV9I,"[148, 149, 149]",white
B00A74GV9I,"[28, 37, 63]",black
B00AW4BUTY,"[38, 44, 64]",black
B00AW4BUTY,"[41, 49, 67]",black
B004XANMXU,"[24, 26, 49]",black
B004XANMXU,"[24, 26, 48]",black
B00BNH2M1E,"[34, 32, 30]",black
B00BNH2M1E,"[29, 28, 27]",black
B004MUCZIY,"[155, 82, 147]",red
B006DSC22M,"[49, 48, 46]",black
B006WWUMDK,"[236, 236, 236]",white
B006WWUMDK,"[236, 236, 237]",white
B006WWUMDK,"[236, 236, 237]",white
B00FCEF00O,"[35, 39, 36]",black
B00CMBC04E,"[248, 245, 239]",white
B005SN1OHM,"[18, 18, 37]",black
B00BELXGSM,"[247, 246, 241]",white
B008P4ZH10,"[23, 23, 23]",black
B00DLU0W0E,"[77, 74, 78]",black
B00DLU0W0E,"[30, 28, 27]",black
B00DLU0W0E,"[237, 237, 235]",white
B00485C9G6,"[12, 12, 20]",black
B006WQZGAK,"[243, 243, 241]",white
B00C5W163G,"[245, 243, 243]",white
B000XPGMBS,"[31, 31, 32]",black
B008VEC6ZY,"[207, 175, 219]",white
B008VEC6ZY,"[209, 200, 210]",white
B00686HMMY,"[128, 55, 56]",red
B00686HMMY,"[128, 56, 56]",red
B00DRCIW26,"[36, 32, 34]",black
B00DRCIW26,"[235, 232, 222]",white
B00DRCIW26,"[235, 233, 224]",white
B007Q3PTPK,"[248, 249, 243]",white
B009E2E0RE,"[22, 21, 23]",black
B009E2E0RE,"[23, 21, 24]",black
B00ANR3RUA,"[244, 235, 238]",white
B00CCI0PAS,"[249, 247, 242]",white
B00A1AJBGS,"[10, 137, 193]",blue
B008AEEK2C,"[126, 45, 97]",black
B00902ACPM,"[242, 242, 242]",white
B00935M452,"[39, 38, 48]",black
B00935M452,"[39, 38, 48]",black
B004MPQFC6,"[244, 243, 243]",white
B007PUFJ8G,"[227, 102, 92]",red
B00FKV0F8Q,"[228, 229, 230]",white
B00CB7TMUO,"[224, 221, 217]",white
B00GD92A2I,"[246, 245, 244]",white
B007TO2WJC,"[152, 6, 27]",red
B008H78ABY,"[248, 241, 241]",white
B008H78ABY,"[246, 245, 245]",white
B008H78ABY,"[24, 22, 38]",black
B005DNNDP8,"[73, 76, 94]",black
B005DNNDP8,"[73, 76, 94]",black
B003JQKWB4,"[193, 192, 205]",white
B00AW1AQTW,"[205, 203, 207]",white
B00CHLEXJO,"[19, 55, 134]",blue
B00FOLJMBS,"[183, 207, 195]",white
B004USQGFQ,"[16, 12, 15]",black
B004USQGFQ,"[17, 12, 16]",black
B0090OIYAU,"[233, 134, 96]",red
B00BZFYRN0,"[238, 201, 93]",white
B008PAL0TC,"[29, 27, 30]",black
B006PDVZ14,"[188, 79, 84]",red
B007RCJ01Y,"[191, 213, 239]",white
B00BIXZXJQ,"[23, 23, 23]",black
B005KOZ4UW,"[153, 7, 26]",red
B00935MMSG,"[111, 109, 115]",black
B00935MMSG,"[111, 108, 115]",black
B008IE6EZU,"[222, 220, 217]",white
B007FPXIKW,"[48, 167, 168]",blue
B007FPXIKW,"[238, 244, 243]",white
B0095FP38K,"[24, 34, 33]",black
B0080F00HU,"[62, 104, 116]",black
B0080F00HU,"[62, 104, 116]",black
B004SLTB70,"[118, 184, 217]",white
B005OAYTHG,"[237, 105, 82]",red
B00591JNZI,"[113, 23, 41]",black
B008DS1MQW,"[233, 214, 86]",white
B002TYZH44,"[50, 46, 59]",black
B002TYZH44,"[50, 46, 59]",black
B00ASI8AR4,"[245, 245, 245]",white
B00ASI8AR4,"[44, 43, 41]",black
B00BGM2XOC,"[219, 235, 240]",white
B00BGM2XOC,"[219, 235, 240]",white
B00EYPQO2K,"[182, 123, 107]",red
B00BJTZ95C,"[214, 216, 230]",white
B00BJTZ95C,"[116, 128, 168]",blue
B00AKEBVRC,"[235, 236, 236]",white
B00FZAEC5Y,"[31, 29, 31]",black
B0094S31L4,"[22, 19, 20]",black
B00F2BITHI,"[20, 20, 19]",black
B007OZSTJS,"[9, 143, 165]",blue
B007OZSTJS,"[237, 241, 219]",white
B007OZSTJS,"[233, 224, 104]",white
B00CXXDDRE,"[227, 225, 228]",white
B00A1CI0HC,"[9, 133, 156]",blue
B00BL716RC,"[234, 233, 221]",white
B004LZ5UVE,"[28, 19, 34]",black
B0091IZ8H2,"[20, 25, 49]",black
B005LC3GEY,"[20, 19, 22]",black
B00385WN2M,"[216, 43, 50]",red
B0039ITI44,"[233, 233, 232]",white
B00C3WS3N4,"[250, 248, 242]",white
B005OOGULA,"[60, 33, 65]",black
B00A2HYKWU,"[22, 23, 21]",black
B004SLT8MI,"[27, 27, 71]",black
B0080F02HS,"[249, 246, 246]",white
B00BXDNK2I,"[231, 50, 115]",red
B00BH8C4B2,"[200, 200, 200]",white
B00904Q1JG,"[238, 238, 235]",white
B00904Q1JG,"[238, 238, 236]",white
B007PKED24,"[34, 34, 45]",black
B008FXOLSG,"[58, 45, 52]",black
B008FXOLSG,"[57, 44, 51]",black
B008X0LJ36,"[33, 37, 36]",black
B008X0LJ36,"[33, 37, 36]",black
B008D9AOMY,"[222, 8, 34]",red
B00C92NS88,"[65, 64, 72]",black
B00815SMCO,"[229, 206, 204]",white
B009GGWZHA,"[235, 30, 47]",red
B0099R6GUI,"[194, 187, 200]",white
B0099R6GUI,"[194, 186, 198]",white
B004GUU3CA,"[244, 243, 243]",white
B004GUU3CA,"[28, 24, 24]",black
B004GUU3CA,"[28, 24, 24]",black
B0085VXWDS,"[202, 180, 192]",white
B0085VXWDS,"[201, 180, 192]",white
B00BIPLLKE,"[32, 59, 58]",black
B00935MP0Q,"[48, 35, 58]",black
B009AMMRIM,"[234, 234, 218]",white
B009WPTE06,"[25, 26, 52]",black
B00CL0URZU,"[245, 244, 239]",white
B00CL0URZU,"[246, 244, 240]",white
B005X5RPA0,"[6, 6, 6]",black
B00CIQE186,"[50, 62, 137]",blue
B00CIQE186,"[48, 61, 135]",blue
B008R76AX4,"[243, 241, 232]",white
B003ZFQOPW,"[218, 218, 218]",white
B00AFVGZNU,"[161, 70, 51]",red
B00AFVGZNU,"[13, 12, 14]",black
B00AFVGZNU,"[249, 247, 244]",white
B00AFVGZNU,"[161, 68, 48]",red
B003G4HA7S,"[44, 39, 36]",black
B0085YGZB6,"[18, 16, 18]",black
B007PXPKO6,"[222, 88, 48]",red
B00AJITXWY,"[133, 129, 126]",red
B004P5P024,"[245, 245, 239]",white
B00BNLCYCW,"[222, 223, 211]",white
B00BNLCYCW,"[222, 223, 211]",white
B006W6AGZK,"[226, 116, 127]",red
B008AKSKRW,"[239, 233, 230]",white
B00CF0AMN8,"[234, 229, 223]",white
B00CF0AMN8,"[233, 230, 223]",white
B008P43JOC,"[245, 241, 241]",white
B008P43JOC,"[232, 232, 232]",white
B008P43JOC,"[235, 234, 234]",white
B009XBLTXE,"[58, 34, 75]",black
B00FFXYIRI,"[26, 26, 27]",black
B00FFXYIRI,"[24, 23, 24]",black
B007FP4VH6,"[232, 56, 56]",red
B007R62M42,"[73, 81, 123]",black
B002TUT5BO,"[120, 142, 60]",green
B0032FPMX0,"[192, 189, 188]",white
B0074W1XF8,"[46, 33, 37]",black
B008S4CWZG,"[14, 15, 28]",black
B004IK9D4W,"[31, 26, 29]",black
B005DVJGP6,"[237, 236, 237]",white
B005DVJGP6,"[16, 15, 16]",black
B006MPVUO2,"[16, 14, 16]",black
B007Q39H7G,"[12, 11, 11]",black
B007Q39H7G,"[18, 16, 17]",black
B007Q39H7G,"[18, 16, 17]",black
B0072MO1MM,"[32, 53, 56]",black
B00ABXKTJI,"[18, 17, 25]",black
B00AJNGW4G,"[38, 39, 43]",black
B006VA9GTE,"[231, 58, 55]",red
B0093ZOPEK,"[88, 87, 96]",black
B00BGZRUTC,"[198, 43, 37]",red
B004YJ9BNA,"[24, 19, 19]",black
B004GJWBBC,"[98, 91, 91]",black
B004GJWBBC,"[98, 91, 91]",black
B0096NMBY0,"[23, 19, 23]",black
B0096NMBY0,"[33, 28, 29]",black
B00E3GFPFW,"[234, 231, 232]",white
B00E3GFPFW,"[235, 233, 233]",white
B006VNLCAW,"[10, 165, 146]",green
B002W0WILK,"[61, 145, 193]",blue
B002W0WILK,"[61, 145, 193]",blue
B00APSRH44,"[231, 83, 135]",red
B0062FMSIY,"[228, 226, 242]",white
B00EZHWUZM,"[217, 134, 183]",white
B00EZHWUZM,"[218, 134, 183]",white
B00CH3BMTQ,"[250, 249, 239]",white
B00CH3BMTQ,"[250, 248, 237]",white
B00B1IG3HY,"[157, 73, 107]",red
B00B1IG3HY,"[236, 229, 235]",white
B00B1IG3HY,"[157, 73, 106]",red
B007G6BPNC,"[244, 242, 238]",white
B00DR7EKMW,"[29, 28, 31]",black
B00D2CVCBY,"[248, 243, 241]",white
B007WACXG0,"[244, 241, 235]",white
B009XKHZA6,"[232, 55, 73]",red
B007ZQNFV8,"[49, 48, 52]",black
B003L5CUCM,"[246, 241, 244]",white
B007JOBV6C,"[14, 14, 9]",black
B008RMYIVK,"[143, 23, 37]",red
B008RMYIVK,"[144, 23, 37]",red
B004QL7SL8,"[15, 13, 15]",black
B00BJFXVKG,"[34, 40, 86]",black
B00BJFXVKG,"[32, 38, 83]",black
B004UX378K,"[219, 125, 123]",red
B004UX378K,"[218, 124, 122]",red
B00BXG7UQC,"[39, 76, 128]",blue
B00AGC2IHK,"[25, 21, 14]",black
B00AGC2IHK,"[25, 21, 14]",black
B00AGC2IHK,"[245, 245, 243]",white
B007IUX29G,"[237, 237, 237]",white
B00ENO7OP8,"[37, 67, 83]",black
B007KS07GW,"[211, 67, 28]",red
B007FPDOJW,"[95, 88, 107]",black
B007FPDOJW,"[105, 97, 117]",black
B00BX0VBRW,"[21, 77, 104]",black
B00BX0VBRW,"[21, 77, 104]",black
B00BGBLO48,"[23, 19, 19]",black
B00CIAHMJW,"[52, 53, 48]",black
B00CIAHMJW,"[50, 50, 46]",black
B008FWZP5K,"[99, 99, 108]",black
B008FWZP5K,"[94, 93, 99]",black
B00FW6GN62,"[64, 65, 71]",black
B00FW6GN62,"[64, 65, 71]",black
B00CN0UT4C,"[225, 21, 43]",red
B003RI6ZMY,"[242, 71, 56]",red
B00A7CB4WE,"[76, 76, 83]",black
B006SFCEX2,"[18, 16, 18]",black
B007Y38EJU,"[230, 235, 194]",white
B0075BQY5M,"[223, 224, 227]",white
B00C5TOFSW,"[25, 24, 24]",black
B008BRY6RM,"[40, 36, 42]",black
B007TUPY2S,"[15, 37, 59]",black
B00D2PASNY,"[188, 187, 187]",white
B007WA2Y8M,"[236, 224, 227]",white
B007WA2Y8M,"[236, 222, 226]",white
B007G1027W,"[10, 136, 95]",green
B002PEZMSY,"[238, 231, 235]",white
B002PEZMSY,"[238, 231, 235]",white
B00DNLCKRE,"[28, 28, 28]",black
B00DDHBRLS,"[52, 50, 49]",black
B0040QDNUE,"[245, 243, 244]",white
B002W5V2JO,"[200, 200, 203]",white
B00BU01DQO,"[238, 234, 238]",white
B00BU01DQO,"[238, 234, 238]",white
B00DHZOT02,"[67, 79, 109]",black
B00EVODFO4,"[227, 146, 69]",red
B004PEB0QK,"[100, 92, 103]",black
B00A3ZAALG,"[65, 62, 57]",black
B0087IYKJO,"[243, 242, 236]",white
B007OWG2TK,"[15, 14, 13]",black
B008PZX6GW,"[40, 187, 196]",blue
B008PZX6GW,"[43, 206, 216]",blue
B008PZX6GW,"[43, 200, 208]",blue
B008PZX6GW,"[244, 246, 244]",white
B006N0L0U0,"[245, 231, 226]",white
B00CL15GN2,"[27, 26, 24]",black
B0085U8YWS,"[36, 33, 38]",black
B0085U8YWS,"[36, 34, 38]",black
B007FAEMLQ,"[47, 39, 38]",black
B007LGI490,"[244, 244, 244]",white
B00DQD6YNK,"[234, 230, 235]",white
B00DQD6YNK,"[232, 230, 235]",white
B00BB0Z6WU,"[242, 242, 244]",white
B007618H9M,"[196, 15, 38]",red
B0046EC748,"[249, 245, 246]",white
B0098QUWBY,"[25, 148, 142]",green
B007RTGYA2,"[49, 46, 44]",black
B00CBV45FW,"[193, 221, 220]",white
B00CBV45FW,"[236, 240, 240]",white
B00CBV45FW,"[196, 223, 222]",white
B00CUEGC7E,"[222, 53, 53]",red
B009NCH8RE,"[201, 72, 66]",red
B007ECBSUS,"[77, 76, 98]",black
B00B2VAOZC,"[63, 60, 53]",black
B00BLZ94ZK,"[35, 33, 29]",black
B0084ZC44I,"[75, 49, 138]",blue
B008BPVAHI,"[11, 11, 11]",black
B00C6E0E3Q,"[243, 195, 98]",white
B000UK561I,"[157, 61, 48]",red
B006TACH9C,"[137, 153, 172]",white
B006TACH9C,"[137, 153, 172]",white
B00935MKJM,"[247, 245, 246]",white
B005W3E2NQ,"[157, 9, 21]",red
B005W3E2NQ,"[140, 5, 15]",red
B003U2SZXY,"[250, 243, 247]",white
B006L3EE7U,"[216, 214, 217]",white
B006L3EE7U,"[216, 214, 217]",white
B00CG60LQE,"[228, 227, 228]",white
B009OCO5O2,"[218, 215, 210]",white
B00BXDSFMS,"[11, 9, 9]",black
B0086ROMPI,"[247, 246, 244]",white
B00EQ849NG,"[250, 249, 247]",white
B007WFFGZU,"[232, 225, 223]",white
B007WFFGZU,"[232, 225, 223]",white
B0072QSQH4,"[228, 219, 224]",white
B00CY0C2XC,"[51, 51, 51]",black
B00CY0C2XC,"[248, 246, 240]",white
B00AZGH8FY,"[52, 41, 48]",black
B00BYNEA12,"[35, 30, 36]",black
B00BZTCGY8,"[58, 40, 74]",black
B00APFQOD2,"[79, 151, 144]",green
B007RB7C88,"[19, 16, 18]",black
B007RB7C88,"[15, 13, 15]",black
B003Q6CGZM,"[33, 31, 34]",black
B008OC8KI0,"[26, 21, 22]",black
B008OC8KI0,"[29, 26, 26]",black
B00APLVNNC,"[238, 234, 227]",white
B003TW4LVU,"[12, 50, 61]",black
B005OAZU5G,"[19, 16, 19]",black
B005TF1ZRI,"[24, 24, 26]",black
B00BP9CIQE,"[237, 232, 231]",white
B002G9UBB6,"[99, 70, 80]",black
B007VIMUAW,"[233, 233, 236]",white
B007VIMUAW,"[13, 13, 13]",black
B007VIMUAW,"[13, 13, 13]",black
B00BBC00EC,"[68, 173, 184]",blue
B00A6TWCCE,"[19, 19, 21]",black
B003B1Z3BQ,"[33, 28, 33]",black
B003B1Z3BQ,"[33, 28, 34]",black
B006WSO41K,"[15, 13, 16]",black
B007CLSXNG,"[29, 26, 25]",black
B00686LADG,"[222, 209, 26]",red
B00686LADG,"[222, 209, 26]",red
B007XCGVH4,"[73, 68, 67]",black
B007XCGVH4,"[72, 66, 66]",black
B007XCGVH4,"[72, 66, 66]",black
B007XCGVH4,"[38, 35, 33]",black
B007Y2KQHO,"[30, 27, 30]",black
B007Y2KQHO,"[30, 27, 30]",black
B005CNVI6K,"[16, 16, 17]",black
B00ECF1I28,"[28, 28, 28]",black
B00ECF1I28,"[245, 245, 244]",white
B0058XQS6O,"[12, 12, 13]",black
B005BRFAES,"[22, 20, 25]",black
B0057R8J7C,"[154, 139, 171]",white
B0057R8J7C,"[157, 143, 174]",white
B002YD95KW,"[28, 25, 28]",black
B00361FM12,"[31, 138, 143]",blue
B008IO6A6S,"[25, 24, 23]",black
B00976M092,"[28, 24, 58]",black
B00DP6RDRY,"[16, 147, 191]",blue
B008B5AUJW,"[38, 38, 45]",black
B008B5AUJW,"[9, 96, 179]",blue
B008B5AUJW,"[9, 96, 180]",blue
B00DMW339I,"[38, 60, 75]",black
B00DBDWX6W,"[16, 16, 18]",black
B00CD7BWGY,"[247, 114, 239]",white
B00A4A9OMG,"[243, 242, 238]",white
B0066CUWUO,"[227, 17, 41]",red
B007Q0Y71A,"[238, 239, 230]",white
B00ATCB1KM,"[62, 62, 63]",black
B00ATCB1KM,"[123, 121, 122]",black
B007R2GZ5I,"[41, 42, 111]",black
B004GBCQPQ,"[61, 60, 70]",black
B008AHKEHE,"[18, 16, 19]",black
B00BF72YSI,"[34, 34, 32]",black
B00BF72YSI,"[34, 34, 32]",black
B00BF72YSI,"[242, 242, 242]",white
B002SNALOM,"[190, 15, 34]",red
B007M8PB3O,"[248, 231, 231]",white
B007M8PB3O,"[218, 18, 36]",red
B0090U6352,"[225, 63, 66]",red
B008UDFHZ2,"[179, 27, 35]",red
B008UDFHZ2,"[179, 27, 35]",red
B004ZWCHBE,"[228, 228, 229]",white
B0030KGSKS,"[161, 175, 180]",white
B0030KGSKS,"[162, 173, 179]",white
B006JXMSP2,"[249, 244, 243]",white
B00D017VBM,"[186, 214, 216]",white
B005JSF0QW,"[15, 16, 12]",black
B005JSF0QW,"[242, 238, 236]",white
B00CGYK4Q8,"[218, 40, 86]",red
B00428MW20,"[30, 27, 31]",black
B008AEDW1M,"[195, 161, 40]",red
B003GXFNHI,"[33, 27, 37]",black
B003GXFNHI,"[33, 27, 37]",black
B00DPKU2YQ,"[41, 27, 47]",black
B00DPKU2YQ,"[39, 26, 42]",black
B00DPKU2YQ,"[46, 30, 56]",black
B008U8XQQO,"[231, 229, 227]",white
B00CO36J8S,"[242, 91, 115]",red
B008UG845O,"[248, 245, 244]",white
B008UG845O,"[248, 245, 244]",white
B007WA3OPO,"[244, 244, 234]",white
B009KDPKZ8,"[36, 32, 33]",black
B005FUEWF4,"[222, 230, 236]",white
B006H2F5Z0,"[245, 245, 245]",white
B0052B65XS,"[243, 235, 234]",white
B0052B65XS,"[244, 236, 235]",white
B008CPOB0K,"[246, 239, 234]",white
B00BJFE0GK,"[246, 243, 239]",white
B00APYBS8Y,"[56, 54, 53]",black
B00858CCFA,"[28, 24, 27]",black
B00DBDFTZY,"[24, 23, 27]",black
B00DBDFTZY,"[24, 23, 27]",black
B00BRE22OU,"[244, 244, 244]",white
B00BRE22OU,"[55, 53, 50]",black
B00BKU8KUQ,"[54, 158, 191]",blue
B00BKU8KUQ,"[55, 158, 190]",blue
B007G52O3S,"[50, 46, 43]",black
B007G52O3S,"[49, 44, 41]",black
B007G52O3S,"[49, 44, 42]",black
B003AIKBM6,"[26, 61, 60]",black
B00CV18O18,"[42, 52, 113]",black
B00CV18O18,"[42, 52, 113]",black
B00COV8KL4,"[61, 181, 212]",blue
B00AQ75DG8,"[233, 67, 64]",red
B0033WS6EE,"[116, 129, 124]",green
B0033WS6EE,"[116, 129, 124]",green
B005IZSBK8,"[53, 66, 68]",black
B00CMENIFQ,"[200, 222, 225]",white
B00CMENIFQ,"[200, 222, 225]",white
B00D7O9C96,"[98, 59, 109]",black
B00A8YXHKS,"[134, 134, 132]",white
B00C6WTPX8,"[69, 32, 39]",black
B007WZ05LA,"[245, 245, 243]",white
B007WZ05LA,"[245, 245, 244]",white
B007WZ05LA,"[244, 244, 243]",white
B00E7X89OA,"[240, 214, 197]",white
B004RDQB6I,"[236, 235, 240]",white
B00BWPQISA,"[109, 109, 133]",blue
B0072BCSY6,"[242, 229, 227]",white
B0058YSWG2,"[240, 240, 240]",white
B003UOMU1A,"[77, 104, 79]",black
B00CVTLAM0,"[192, 192, 192]",white
B00CVTLAM0,"[191, 191, 191]",white
B008ND6KZU,"[198, 134, 171]",white
B007GNI506,"[211, 52, 92]",red
B00EIQLXTE,"[124, 6, 35]",black
B003EQ545S,"[12, 12, 15]",black
B003EQ545S,"[9, 9, 11]",black
B007RAEQ24,"[47, 46, 48]",black
B00BUUR43K,"[44, 43, 48]",black
B00BUUR43K,"[44, 43, 48]",black
B00C2TOOYA,"[23, 27, 50]",black
B00C2TOOYA,"[20, 23, 42]",black
B00C2TOOYA,"[22, 25, 47]",black
B00C2TOOYA,"[20, 23, 43]",black
B008F48KKA,"[25, 60, 100]",black
B00F3JZ620,"[241, 239, 234]",white
B00F3JZ620,"[240, 239, 234]",white
B00CD8PT44,"[152, 81, 42]",red
B00DS24QZ2,"[41, 41, 37]",black
B00BKMPHPA,"[83, 195, 212]",white
B008TBSUOU,"[101, 100, 103]",black
B00D4CCONC,"[32, 66, 72]",black
B005V9YHHM,"[236, 236, 236]",white
B006P127YU,"[243, 240, 235]",white
B009LIFCA0,"[216, 211, 215]",white
B009LIFCA0,"[215, 214, 215]",white
B007GNI7RM,"[240, 238, 239]",white
B00BY5T8OO,"[239, 237, 237]",white
B00BY5T8OO,"[239, 237, 237]",white
B008OW70KO,"[21, 21, 21]",black
B008F9RCAY,"[240, 247, 248]",white
B00BN41QTQ,"[29, 29, 29]",black
B00BN41QTQ,"[29, 29, 29]",black
B003H4PWRW,"[192, 61, 62]",red
B00CF207L8,"[51, 49, 54]",black
B00CF207L8,"[51, 49, 54]",black
B00CF207L8,"[52, 50, 54]",black
B00936522I,"[28, 25, 29]",black
B00936522I,"[28, 24, 29]",black
B00B7PFLFG,"[224, 223, 220]",white
B007TUQ0LC,"[210, 206, 202]",white
B007TUQ0LC,"[210, 206, 203]",white
B00A2X78HI,"[47, 55, 51]",black
B00A2X78HI,"[220, 218, 218]",white
B00A2X78HI,"[47, 55, 51]",black
B00AETZZKC,"[48, 47, 49]",black
B001UL06P2,"[219, 211, 213]",white
B002EU79N0,"[178, 176, 176]",white
B005FUMN6O,"[195, 190, 195]",white
B005FUMN6O,"[137, 131, 138]",white
B00D6JCCNK,"[79, 83, 104]",black
B00AV4WMS8,"[23, 20, 22]",black
B00CV3O1HM,"[91, 48, 162]",blue
B00CQA7GP4,"[232, 233, 232]",white
B00865D2Q0,"[19, 28, 23]",black
B00A5R4AY0,"[62, 43, 56]",black
B006SEUACA,"[192, 173, 45]",red
B006SEUACA,"[192, 173, 45]",red
B00D3POCP8,"[198, 43, 61]",red
B00AO1VEYG,"[48, 46, 44]",black
B00AO1VEYG,"[244, 244, 244]",white
B00AO1VEYG,"[48, 46, 44]",black
B002TYYRF4,"[203, 34, 51]",red
B002TYYRF4,"[203, 34, 51]",red
B005FDSKAY,"[23, 21, 22]",black
B005FDSKAY,"[25, 22, 23]",black
B0047N14K6,"[75, 51, 84]",black
B00CS7FMQU,"[238, 64, 74]",red
B00CS7FMQU,"[238, 65, 74]",red
B00CS7FMQU,"[243, 57, 71]",red
B009RERTHM,"[63, 39, 59]",black
B00CJADW5E,"[74, 74, 74]",black
B008NFAE1O,"[105, 111, 129]",blue
B004PSOMJ8,"[211, 77, 33]",red
B004PSOMJ8,"[210, 76, 32]",red
B00AEUEJ7G,"[55, 38, 40]",black
B00B2EAOA4,"[22, 37, 131]",blue
B00AFDIQEE,"[49, 39, 44]",black
B00B67EKMA,"[17, 16, 16]",black
B00DZGVTOM,"[34, 24, 37]",black
B00DZGVTOM,"[34, 24, 37]",black
B000Q58JHA,"[33, 37, 68]",black
B000Q58JHA,"[40, 43, 74]",black
B004RKVH4C,"[58, 45, 53]",black
B006WAQ2YK,"[11, 7, 9]",black
B006WAQ2YK,"[11, 7, 9]",black
B005LT10NQ,"[46, 42, 40]",black
B005LT10NQ,"[246, 245, 245]",white
B005NXMKLG,"[22, 20, 22]",black
B004PED414,"[149, 196, 206]",white
B00756WEU6,"[41, 53, 66]",black
B007Y6GPSO,"[6, 17, 30]",black
B007Y6GPSO,"[6, 17, 30]",black
